sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
CA-C02-008-A0136,CA-C02-008,DS01,cerro_azul,CAMPAIGN_02,270.000000000,272.000000000,2.000000000,0.670557954,0.000000000,0.000000000
CA-C02-008-A0137,CA-C02-008,DS01,cerro_azul,CAMPAIGN_02,272.000000000,274.000000000,2.000000000,0.686518945,0.000000000,0.000000000
CA-C02-008-A0138,CA-C02-008,DS01,cerro_azul,CAMPAIGN_02,274.000000000,276.000000000,2.000000000,0.642182150,0.000000000,0.000000000
CA-C02-008-A0139,CA-C02-008,DS01,cerro_azul,CAMPAIGN_02,276.000000000,278.000000000,2.000000000,0.694651275,0.000000000,0.000000000
CA-C02-008-A0140,CA-C02-008,DS01,cerro_azul,CAMPAIGN_02,278.000000000,280.000000000,2.000000000,0.644512894,0.000000000,0.000000000
CA-C02-008-A0141,CA-C02-008,DS01,cerro_azul,CAMPAIGN_02,280.000000000,280.929579961,0.929579961,0.669640379,0.000000000,0.000000000
CA-C02-009-A0001,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.082449326,0.000000000,0.000000000
CA-C02-009-A0002,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.087248588,0.000000000,0.000000000
CA-C02-009-A0003,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.088514998,0.000000000,0.000000000
CA-C02-009-A0004,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.096422561,0.000000000,0.000000000
CA-C02-009-A0005,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.101360473,0.000000000,0.000000000
CA-C02-009-A0006,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.093019806,0.000000000,0.000000000
CA-C02-009-A0007,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.103418492,0.000000000,0.000000000
CA-C02-009-A0008,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.106498495,0.000000000,0.000000000
CA-C02-009-A0009,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.112174440,0.000000000,0.000000000
CA-C02-009-A0010,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.106186494,0.000000000,0.000000000
CA-C02-009-A0011,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.124513274,0.000000000,0.000000000
CA-C02-009-A0012,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.131545448,0.000000000,0.000000000
CA-C02-009-A0013,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.117591621,0.000000000,0.000000000
CA-C02-009-A0014,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.125860423,0.000000000,0.000000000
CA-C02-009-A0015,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.146633722,0.000000000,0.000000000
CA-C02-009-A0016,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.146374772,0.000000000,0.000000000
CA-C02-009-A0017,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.142175705,0.000000000,0.000000000
CA-C02-009-A0018,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.156280379,0.000000000,0.000000000
CA-C02-009-A0019,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.157582293,0.000000000,0.000000000
CA-C02-009-A0020,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.157158157,0.000000000,0.000000000
CA-C02-009-A0021,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.163538826,0.000000000,0.000000000
CA-C02-009-A0022,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.173367797,0.000000000,0.000000000
CA-C02-009-A0023,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.195570745,0.000000000,0.000000000
CA-C02-009-A0024,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.200212629,0.000000000,0.000000000
CA-C02-009-A0025,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.185903597,0.000000000,0.000000000
CA-C02-009-A0026,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.197941382,0.000000000,0.000000000
CA-C02-009-A0027,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.204593387,0.000000000,0.000000000
CA-C02-009-A0028,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.216538999,0.000000000,0.000000000
CA-C02-009-A0029,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.206575724,0.000000000,0.000000000
CA-C02-009-A0030,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.210160839,0.000000000,0.000000000
CA-C02-009-A0031,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.219551858,0.000000000,0.000000000
CA-C02-009-A0032,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.262241718,0.000000000,0.000000000
CA-C02-009-A0033,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.240570121,0.000000000,0.000000000
CA-C02-009-A0034,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.257623353,0.000000000,0.000000000
CA-C02-009-A0035,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.265462190,0.000000000,0.000000000
CA-C02-009-A0036,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.279687062,0.000000000,0.000000000
CA-C02-009-A0037,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.286680198,0.000000000,0.000000000
CA-C02-009-A0038,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.294519782,0.000000000,0.000000000
CA-C02-009-A0039,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.287721896,0.000000000,0.000000000
CA-C02-009-A0040,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.306922530,0.000000000,0.000000000
CA-C02-009-A0041,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.316903744,0.000000000,0.000000000
CA-C02-009-A0042,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.363364206,0.000000000,0.000000000
CA-C02-009-A0043,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.347002126,0.000000000,0.000000000
CA-C02-009-A0044,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.345551198,0.000000000,0.000000000
CA-C02-009-A0045,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.327744872,0.000000000,0.000000000
CA-C02-009-A0046,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.349830951,0.000000000,0.000000000
CA-C02-009-A0047,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.360877319,0.000000000,0.000000000
CA-C02-009-A0048,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.406469205,0.000000000,0.000000000
CA-C02-009-A0049,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.407825488,0.000000000,0.000000000
CA-C02-009-A0050,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.404993988,0.000000000,0.000000000
CA-C02-009-A0051,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.415579035,0.000000000,0.000000000
CA-C02-009-A0052,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.416671796,0.000000000,0.000000000
CA-C02-009-A0053,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.437943654,0.000000000,0.000000000
CA-C02-009-A0054,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.459168832,0.000000000,0.000000000
CA-C02-009-A0055,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.454126920,0.000000000,0.000000000
CA-C02-009-A0056,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.479543133,0.000000000,0.000000000
CA-C02-009-A0057,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.469861156,0.000000000,0.000000000
CA-C02-009-A0058,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.506680404,0.000000000,0.000000000
CA-C02-009-A0059,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.501530349,0.000000000,0.000000000
CA-C02-009-A0060,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.509434873,0.000000000,0.000000000
CA-C02-009-A0061,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.517412677,0.000000000,0.000000000
CA-C02-009-A0062,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.539214504,0.000000000,0.000000000
CA-C02-009-A0063,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.547096490,0.000000000,0.000000000
CA-C02-009-A0064,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.573272675,0.000000000,0.000000000
CA-C02-009-A0065,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.530043926,0.000000000,0.000000000
CA-C02-009-A0066,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.592672106,0.000000000,0.000000000
CA-C02-009-A0067,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.568204837,0.000000000,0.000000000
CA-C02-009-A0068,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.581958478,0.000000000,0.000000000
CA-C02-009-A0069,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.618711927,0.000000000,0.000000000
CA-C02-009-A0070,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.600663378,0.000000000,0.000000000
CA-C02-009-A0071,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.628120785,0.000000000,0.000000000
CA-C02-009-A0072,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.636860651,0.000000000,0.000000000
CA-C02-009-A0073,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.609833369,0.000000000,0.000000000
CA-C02-009-A0074,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.624946895,0.000000000,0.000000000
CA-C02-009-A0075,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.634471338,0.000000000,0.000000000
CA-C02-009-A0076,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.619710499,0.000000000,0.000000000
CA-C02-009-A0077,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.631525097,0.000000000,0.000000000
CA-C02-009-A0078,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.624655433,0.000000000,0.000000000
CA-C02-009-A0079,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.689018959,0.000000000,0.000000000
CA-C02-009-A0080,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,0.693782843,0.000000000,0.000000000
CA-C02-009-A0081,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.634255442,0.000000000,0.000000000
CA-C02-009-A0082,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.673876386,0.000000000,0.000000000
CA-C02-009-A0083,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,0.641289304,0.000000000,0.000000000
CA-C02-009-A0084,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.684580693,0.000000000,0.000000000
CA-C02-009-A0085,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.732596053,0.000000000,0.000000000
CA-C02-009-A0086,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.698209859,0.000000000,0.000000000
CA-C02-009-A0087,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,0.727012171,0.000000000,0.000000000
CA-C02-009-A0088,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.657562195,0.000000000,0.000000000
CA-C02-009-A0089,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,0.747112430,0.000000000,0.000000000
CA-C02-009-A0090,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,0.724382674,0.000000000,0.000000000
CA-C02-009-A0091,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,0.682790309,0.000000000,0.000000000
CA-C02-009-A0092,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.711014614,0.000000000,0.000000000
CA-C02-009-A0093,CA-C02-009,DS01,cerro_azul,CAMPAIGN_02,184.000000000,185.625590127,1.625590127,0.690015026,0.000000000,0.000000000
CA-C02-010-A0001,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.087462906,0.000000000,0.000000000
CA-C02-010-A0002,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.094368142,0.000000000,0.000000000
CA-C02-010-A0003,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.098470706,0.000000000,0.000000000
CA-C02-010-A0004,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.099276772,0.000000000,0.000000000
CA-C02-010-A0005,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.097756373,0.000000000,0.000000000
CA-C02-010-A0006,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.110090073,0.000000000,0.000000000
CA-C02-010-A0007,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.113855739,0.000000000,0.000000000
CA-C02-010-A0008,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.118455446,0.000000000,0.000000000
CA-C02-010-A0009,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.122182898,0.000000000,0.000000000
CA-C02-010-A0010,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.127804309,0.000000000,0.000000000
CA-C02-010-A0011,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.143766035,0.000000000,0.000000000
CA-C02-010-A0012,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.134006544,0.000000000,0.000000000
CA-C02-010-A0013,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.140722529,0.000000000,0.000000000
CA-C02-010-A0014,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.139308178,0.000000000,0.000000000
CA-C02-010-A0015,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.139437524,0.000000000,0.000000000
CA-C02-010-A0016,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.153624451,0.000000000,0.000000000
CA-C02-010-A0017,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.152917721,0.000000000,0.000000000
CA-C02-010-A0018,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.162699826,0.000000000,0.000000000
CA-C02-010-A0019,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.175033701,0.000000000,0.000000000
CA-C02-010-A0020,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.179193822,0.000000000,0.000000000
CA-C02-010-A0021,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.177016989,0.000000000,0.000000000
CA-C02-010-A0022,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.182758573,0.000000000,0.000000000
CA-C02-010-A0023,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.202214238,0.000000000,0.000000000
CA-C02-010-A0024,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.196060281,0.000000000,0.000000000
CA-C02-010-A0025,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.226300776,0.000000000,0.000000000
CA-C02-010-A0026,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.219207729,0.000000000,0.000000000
CA-C02-010-A0027,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.230036279,0.000000000,0.000000000
CA-C02-010-A0028,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.245266337,0.000000000,0.000000000
CA-C02-010-A0029,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.237699883,0.000000000,0.000000000
CA-C02-010-A0030,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.254286038,0.000000000,0.000000000
CA-C02-010-A0031,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.255328916,0.000000000,0.000000000
CA-C02-010-A0032,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.274217077,0.000000000,0.000000000
CA-C02-010-A0033,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.291140077,0.000000000,0.000000000
CA-C02-010-A0034,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.283173894,0.000000000,0.000000000
CA-C02-010-A0035,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.298705867,0.000000000,0.000000000
CA-C02-010-A0036,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.299005108,0.000000000,0.000000000
CA-C02-010-A0037,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.323116597,0.000000000,0.000000000
CA-C02-010-A0038,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.366891333,0.000000000,0.000000000
CA-C02-010-A0039,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.315277275,0.000000000,0.000000000
CA-C02-010-A0040,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.354976834,0.000000000,0.000000000
CA-C02-010-A0041,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.386017028,0.000000000,0.000000000
CA-C02-010-A0042,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.365572564,0.000000000,0.000000000
CA-C02-010-A0043,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.387449963,0.000000000,0.000000000
CA-C02-010-A0044,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.371152138,0.000000000,0.000000000
CA-C02-010-A0045,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.387621123,0.000000000,0.000000000
CA-C02-010-A0046,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.413188454,0.000000000,0.000000000
CA-C02-010-A0047,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.401317460,0.000000000,0.000000000
CA-C02-010-A0048,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.457746150,0.000000000,0.000000000
CA-C02-010-A0049,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.468682335,0.000000000,0.000000000
CA-C02-010-A0050,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.416629646,0.000000000,0.000000000
CA-C02-010-A0051,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.500586556,0.000000000,0.000000000
CA-C02-010-A0052,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.509868370,0.000000000,0.000000000
CA-C02-010-A0053,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.500829418,0.000000000,0.000000000
CA-C02-010-A0054,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.480658634,0.000000000,0.000000000
CA-C02-010-A0055,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.499096573,0.000000000,0.000000000
CA-C02-010-A0056,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.493247879,0.000000000,0.000000000
CA-C02-010-A0057,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.502211595,0.000000000,0.000000000
CA-C02-010-A0058,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.539035016,0.000000000,0.000000000
CA-C02-010-A0059,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.589597981,0.000000000,0.000000000
CA-C02-010-A0060,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.578438549,0.000000000,0.000000000
CA-C02-010-A0061,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.606641234,0.000000000,0.000000000
CA-C02-010-A0062,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.569539960,0.000000000,0.000000000
CA-C02-010-A0063,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.648341464,0.000000000,0.000000000
CA-C02-010-A0064,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.623501196,0.000000000,0.000000000
CA-C02-010-A0065,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.578058999,0.000000000,0.000000000
CA-C02-010-A0066,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.592009572,0.000000000,0.000000000
CA-C02-010-A0067,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.644880823,0.000000000,0.000000000
CA-C02-010-A0068,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.616997757,0.000000000,0.000000000
CA-C02-010-A0069,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.593047008,0.000000000,0.000000000
CA-C02-010-A0070,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.678471951,0.000000000,0.000000000
CA-C02-010-A0071,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.691149263,0.000000000,0.000000000
CA-C02-010-A0072,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.675378648,0.000000000,0.000000000
CA-C02-010-A0073,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.691766551,0.000000000,0.000000000
CA-C02-010-A0074,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.657477456,0.000000000,0.000000000
CA-C02-010-A0075,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.747058313,0.000000000,0.000000000
CA-C02-010-A0076,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.730368281,0.000000000,0.000000000
CA-C02-010-A0077,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.704028672,0.000000000,0.000000000
CA-C02-010-A0078,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.744483579,0.000000000,0.000000000
CA-C02-010-A0079,CA-C02-010,DS01,cerro_azul,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.791429419,0.000000000,0.000000000
